hour,Consolidated1,Consolidated2,Consolidated3,Consolidated4,Consolidated5,Consolidated6,Fragmented1,Fragmented2,Fragmented3,Fragmented4,Fragmented5,Fragmented6
149,2.409486591454321,1.0009401590233948,1.1245123647614725,3.934919175822458,2.029669190653652,5.173467709126237,0.29888415009988956,4.153892803274036,8.287772516872927,33.715955940244584,5.73455538920233,0
150,0,0,2.3457940213320727,0.48802161798601196,3.8965123460231945,4.174176528406347,4.246986948473169,5.958753925951813,22.3513580201304,5.948378501531566,15.501559646746825,34.41715600639398
151,5.7916991846430665,0.5161565158134469,4.034840608467867,3.3118932036908304,1.6742901234936187,0.2622604958531327,0,29.809974418502946,32.067184423837894,1.4227140255669544,0,27.769465401174305
152,77.02544522858153,93.14643949136419,77.89264919059227,75.57228172486856,85.2581428669419,88.0623893263252,25.770979425433836,23.5050120620064,59.68873175680666,37.605893995164394,2.847766283796748,56.490346700168
153,87.66129789478687,80.28385302113253,83.2792254778307,81.549677188199,79.06170854288817,95.55817625061282,0,14.960134009049254,34.518099304654015,24.455812036991336,39.5006868545651,48.399740584030255
154,96.38597298048438,78.02935318961917,93.40128395853661,86.18830236306555,91.49329966204351,78.7535998805194,57.75123207123461,25.40413817559064,20.286395501171995,49.75329454634007,55.910406816084645,66.10699345584754
155,68.000446482488,66.61597060299164,93.34745856380982,67.41002747946081,82.04565947676394,82.36200081224953,40.52668984691549,34.99060631915329,24.218798536301126,0,21.549791600401125,6.951102993232862
156,83.94897919748038,92.26808658618779,81.92629114774196,87.54224764714276,95.13382711928833,90.25483407939166,50.40990877554304,24.42243392483328,9.248555528982813,7.227250606401237,0,44.70778131457878
157,80.84157219440277,82.28773499552356,79.50083363757118,96.96805155848784,84.29517912628373,90.37607161503063,40.05156228484375,66.66491093302629,53.012757720186734,46.46564882152277,60.252725688783975,45.179990142479994
158,90.04763480975883,85.03646088290111,94.62056870955372,88.97984259388527,73.01783692535231,88.41005414778863,47.389115852093155,29.68917002636381,5.34071881629378,72.02918867459451,29.55617604769536,50.21938786159654
159,80.3384050548771,89.41614341270466,91.10330867557128,98.98666687060876,72.13126712419346,91.09447421617837,49.08741541852086,36.35490683436932,49.226574437614275,19.382699143126676,37.40137082856717,0
160,76.84181991214228,77.10033835822203,87.53283639676377,89.46212764894263,74.42337688882972,67.87176755472132,28.488326437146934,43.32135165365698,39.82890400966207,58.2095431409082,67.45113762119736,9.148850424935834
161,74.54840639422635,94.29816857563385,86.46322071337914,88.7498089242197,86.96687013439764,88.776516186327,47.03883218718919,44.44353365284669,42.510484949365576,42.3810742463489,46.599091628947356,12.027523973008527
162,1.6614547451635926,1.3558801212394844,4.259562746412199,0.2777977415437767,0.6080981889964594,1.6469068978367702,32.597636421499004,23.583660289473812,32.355269462089865,6.306614542268324,9.213013247741433,19.70150190025528
163,3.3111385433861185,4.468457325892464,1.199605042662434,5.156431692395728,3.850141312261355,4.31977925866979,22.062683554505107,1.022249916883366,25.915190535625253,6.168704343494841,4.722024623400494,2.0638563178585585
164,4.434867725852385,1.2613289522138849,2.6054521115798153,2.2484841683524057,3.41065319335089,1.0277719482210235,0.5994346971239923,29.006704592012756,13.103728515517759,13.71565092144488,5.42795142542785,1.4415273331302512
165,2.7748014101302076,2.462817737342402,5.2635027130152015,0.4684525666570942,0,4.195171394332007,0.4406472895773095,3.1719489575045614,0,20.104556606422307,19.32718026611935,29.142712576156008
166,5.776413535889642,2.0169160560142743,4.308490491530655,1.1787828183366211,1.473781658158834,3.1218152374419494,0,1.64203049875753,6.843662279737811,10.846480833433391,33.95376654105881,26.67861830762876
167,2.4498557116590276,1.4683069530004076,1.4758657378621467,0,4.184933851464152,1.6006491670445258,4.1979406198906455,7.585154363142223,15.457673801073007,11.126158979476845,3.776825256548408,11.252629515562628
