hour,noise 1,noise 2,noise 3,noise 4,noise 5,noise 6,noise 7,noise 8,noise 9,noise 10,noise 11,noise 12
143,0,43.397391351252615,53.0974181885996,34.11967389001023,31.250489342136024,14.86655131627596,39.741503395397814,58.186128206586545,19.84947094992142,34.933967003825316,38.71523463729455,25.077408725425663
144,32.95472166067461,49.4905622365551,44.75289766794889,35.09717825326154,63.847955622053625,53.71753409536706,39.474139864539296,59.79454691667347,55.14688892451751,28.11965323378847,23.328261932356014,62.32460315193478
145,55.401259482347996,39.92167504741167,33.218158337453694,41.92307477133059,31.005229529988167,12.848906909507345,3.259313638309152,52.5183145304851,18.540792091374104,38.12920558293883,51.74096833705732,45.68475600768437
146,36.351439427660715,26.882945020498074,0,36.66363053149723,34.99171222673883,31.37385600758602,44.828256797122286,49.02452759143749,37.64645599997858,22.476872025057776,56.082920752012626,62.478992486117384
147,58.73103878604062,44.85642575202501,25.210270392751323,42.04332489058811,8.488276599195089,34.45003260929722,38.0501971352493,49.269606719210145,70.09029310692414,33.53536493809085,76.54230997245011,46.16778151209367
148,36.35109819247053,38.20056781885331,65.18051119225547,46.609298471850124,74.0146230968237,55.73097540226408,72.7085932281939,33.48865366725876,76.02242494935976,31.9665755451918,43.82451598089117,65.91765290804969
149,59.632425396639945,13.10906276730903,37.15990253071184,52.756910125795436,55.70804392898543,22.76792526793741,46.969560260439245,43.37906096351755,0,59.29154399267345,51.444562204617256,28.417685355910162
150,27.17821949393506,61.62419003574746,64.3144442134508,0,66.51975395696036,20.064473728181675,53.07970792852592,40.79202241029932,43.321255082957705,31.245133165584726,42.11445471944731,34.227359689711896
151,29.3146669293877,31.66983470158359,17.733470830467372,99.51128133009368,42.870546379225566,45.976313185911536,34.11377586220216,75.18309801186966,16.49191274268576,11.225237090098993,42.81406634173852,29.599195172410546
152,39.772820408281284,18.604528880398,59.093925162778476,39.71205580224272,61.45386560219755,29.289898903890865,48.27482594212808,23.614403727758898,31.64145762323696,7.287139949447486,79.70817702538514,38.26361038165532
153,54.563815655692665,48.780946306631876,16.930088404037537,51.08454266127323,53.61541400563871,29.905126123113675,41.77128979272263,33.43315852925572,83.46438949943146,48.94746541814514,22.23739267170346,34.9954380545024
154,46.15545768502367,25.257779997466344,11.365120472927213,52.62804552685538,60.25271758220121,60.10819182881347,61.000422902540365,60.380556337038854,38.83146581455689,26.824740140411464,36.837039189338654,39.60652877044591
155,39.68774521498252,41.0620143332223,56.59153315255756,51.00574147013822,62.93357242137002,53.55706608113354,64.73744246560805,9.82526923221415,32.48893107671982,52.05613449690024,22.749587131787298,48.66189440334901
156,43.2366193244441,22.48886813991694,59.7934939099612,35.51864656057002,43.91317784791495,29.869338552320606,55.97752835000617,63.111719300002555,19.085932776352355,31.84567128852275,84.04083617610608,44.65147754048324
157,30.41942827425084,36.90267955091713,18.37805331469447,32.40170332878962,51.560272465378745,56.161772652772825,20.341843384479905,51.810639399857884,73.38231436035488,56.07685212487131,36.76164305222437,89.76084040261986
158,45.22187906610707,4.156224996071465,43.99900652644556,35.24606018024656,31.555746307897905,41.804623112557785,46.30929822065115,11.257388580417288,11.484568962414116,36.507270812569416,32.09903756816885,44.61451430920421
159,22.276572228480962,47.23440021179048,57.70029082962859,52.38537013134098,82.23623734573806,14.857426833092834,76.77594942237164,38.502342522621404,38.21624737828506,58.738060137398165,47.14082445021117,57.6710004445637
160,76.09655557541717,17.345298752081483,46.67643711009048,45.298358320952374,58.10222272710366,72.11079443749225,53.44703773633647,32.08028531658843,45.25018309614775,45.49827519402603,17.945857794681,30.870090356199306
161,45.14664744966991,2.2956371745271724,17.65990859701624,63.416153570259425,88.12639430064723,32.32759841800027,21.502514958232968,75.68819804312969,28.392608378272953,0,21.310316436889362,55.665630463051215
162,56.734863907232324,22.205238395835522,44.99661572936508,29.085482915377145,68.35413255813845,15.96027040183564,22.94194104003773,48.46768975615801,31.73028460707541,46.228869467932164,9.476180527141533,35.02503296983722
163,71.36231526556546,39.78031725900634,39.19778783299292,43.42922852204268,22.55166902657559,42.477794350948805,40.45443659093911,0,40.10908611216517,31.14487326890046,48.5513340895784,18.86392168579835
164,43.602937401660704,34.80887840870861,62.99283921270995,44.65645667504945,0.32262524512799473,42.49585898994407,19.159316099118463,66.2612466098139,25.943334474645294,67.30833978719916,64.13414678303506,0
165,51.31241992443941,39.430637935441005,34.36856828492759,62.88310368168753,13.426028498889313,33.23627171861638,57.44344860345262,67.31152016730323,58.37797665852479,49.82836249798398,47.11416552819615,12.751318555431023
166,53.52428045952007,44.180025383952824,25.13251445147354,40.241579462387804,11.65408887864227,50.92013796810643,22.756237782011333,42.99378409981517,51.45871499140635,63.679578358584465,50.90000925845885,27.574606345738466
167,23.96233956926267,42.57878343282168,68.82666235263768,54.228929997694635,76.54492282464986,65.49283668092332,45.511201059131636,50.22472541664479,4.90850906738757,4.240702255852334,51.51034349296797,34.49461644224485
168,16.96883025033024,0,57.728136309390884,46.95757792725341,8.175738216873768,28.09353126675341,66.47150831208879,23.961102310586583,32.162890310167136,15.032811098967283,41.35780735341344,49.33464042037722
169,41.412754194184984,27.11712253382887,21.85559342522276,49.297644785947355,56.15942907316463,63.879956147741304,0,2.7987378746048535,36.28415240251316,36.161654422962336,55.11454275851132,39.97247182845711
170,77.59202260737081,21.85371017727584,70.62495923845688,26.865929244071705,43.84056640045058,30.531227733952022,46.399321751613236,22.658935852761736,45.50089105161778,54.93670124196135,53.35036147556025,31.687599033010294
171,48.41701190577014,25.11359845569558,69.20722712746978,50.80224392975255,35.62051492570249,43.98896381464581,44.066376039890585,19.324005043582233,20.421064867983652,68.16512112048022,36.88558801808664,41.899553234178214
172,26.61718189198931,19.476306316041267,32.76097903933895,40.95974317546861,50.85540048279617,61.769667330283006,42.51679828883158,7.872758075686242,22.594295254512517,43.98471912256889,38.459013363419004,24.86887671122068
173,83.92850631207864,48.487031572762234,74.6604497874138,43.33100259409337,36.61617457323124,40.38030465552896,34.7546685490103,58.75791518976241,62.33571301754618,33.13369777468739,21.95533521281842,64.16487661761369
174,40.41892497665176,4.336324260901577,61.037049696032724,37.521281681933495,69.69934912908725,45.41378127457892,71.02830770057221,22.511201594509235,45.521233900083416,15.270258435603136,7.427161444257152,5.872503979988444
175,25.403890109611925,78.97376554364084,50.43205036853279,0.296033720907829,13.344903710544518,8.944646863688721,126.70681409132197,37.21613657593501,24.155255200750197,57.52807652936359,26.287749799477634,13.906293517810674
176,31.301430173696325,41.500905862345306,11.855020188288844,0,56.27105126446986,38.07363664314844,68.26383439273488,54.50283424515834,15.25197270468911,8.414526631410475,29.59137174336154,47.96116333728054
177,10.803412359871277,34.823456332596386,37.366696941330346,29.520601636594854,22.473555523707905,70.75332710283156,11.42540668307345,50.53571525550083,58.38612876832801,43.7425979631361,63.55085520332405,53.66135934967026
178,28.156930877804356,52.69627076722796,58.28702407270782,35.706318883399405,63.73559269317347,56.85520282545412,24.18465571102006,40.58388340526483,31.930494265182126,52.19019690785922,38.93335751978632,15.184854849928872
179,58.702128761892205,44.03295505532558,73.10415960238252,54.43190207277041,0,41.93173425801333,9.89271350221572,31.08329764857451,22.2618206651438,53.94818347964694,70.40119255680088,17.926847517436862
180,25.32423367628703,0,61.70941623353887,48.13378364218075,54.14164632390834,58.56742569255347,16.61181866022685,36.66375466693893,40.76315776523212,47.254411431643945,60.487535128894905,60.77116828914089
181,69.85229714317012,42.960691295145935,55.67179278077005,34.95216474722436,15.452166332633027,20.044872360954685,23.352437262126667,44.794583181196025,20.342159771997125,32.44062388840481,39.30507539252934,70.5641910479197
182,47.87021119271104,26.086819700499234,10.697514942309613,39.57980356909795,23.679348327443222,31.78891272857662,26.479552670720025,37.98964018292938,37.35728813448111,29.88792281758461,6.550791369804145,18.299417725653388
183,1.7706922697809873,62.34686339336413,30.33567130731753,8.425491972933639,10.72796723883538,31.78885538579413,21.464865211373684,24.59906572599744,36.39151620897444,21.283262137562296,38.36073482559518,26.359642499951192
184,22.592558131863026,67.11643528784572,44.836777189110066,10.490316433273275,57.18938015221439,60.77170841311447,5.987515152932808,42.51023640236145,21.781368993856145,67.81546449204573,66.16012534838072,63.095789080619824
185,26.543072550108874,48.054429855044184,37.56425546666251,19.08856422955859,55.9085420325239,44.10765924513752,24.00024188839589,52.332556044396796,2.910270328188595,13.070984350769582,26.523861485982483,39.41575857573872
186,71.27140945589663,44.388262544290335,20.985589510626767,41.91208715428075,24.786755621906615,40.506079881865126,29.62507218964317,52.79988892196127,31.79835339001376,23.845038396421895,64.88432649351614,68.90966395230444
187,60.12248870297255,7.31970122450678,32.82544515152757,30.481737599859304,42.4891407432771,0,36.83445724911512,61.70813521483447,0,17.959436740405714,32.90183495466272,31.24988769383973
188,37.04071550906098,65.96675230812005,32.134745781432,50.57979689792001,0,55.45917366621241,44.291946108683945,69.36341716225061,20.944657872721454,9.761644626974842,28.256793781652377,53.04719765324626
189,54.98693111059349,61.36876931893434,71.68937779922999,47.83716555766938,30.25503224071913,62.09785271995467,43.500587367399504,68.90553301616853,19.67229702080578,67.08897350945047,35.25487011280219,7.822460284567242
190,51.90136450934472,49.87093319698896,39.90419300797493,16.571537998412236,82.60530200668585,64.29279577004911,58.80843932191576,73.15732490775181,65.44729282957418,25.972397806181423,21.410355231413888,25.062923513127384
191,54.78013244863277,50.323188798188,25.878367242630716,16.80200698617034,30.587437985185712,63.00032839659926,51.956374166833335,33.53756667170966,26.68926961297616,20.188200608678883,11.60439526233695,19.712319339964143
192,7.5534849463276075,85.3032698972915,60.89465047994179,27.610036852881326,47.75447120314562,41.82129578762525,43.455069626066184,28.352770614294656,28.996750405856353,39.60958530219227,33.96319836666543,30.377452022804952
193,60.92350588754235,51.793262658335564,20.140637793428873,59.23102130811083,53.4296168786461,27.803123329400293,56.891098721710534,24.756095369099917,49.51313304013585,57.853532492323254,49.829897656071395,39.609615429678534
194,53.53210147690055,38.32725939958864,49.64064390575454,40.56949925414533,63.595855842545774,45.420161199971524,36.27294590870582,39.24597649281943,58.49815897560647,7.782027800429994,45.642156319215964,35.701342112195
195,29.457405414409223,46.5406362076287,10.641054991472728,68.32101485556042,34.16386613110583,83.67871386231245,53.96772659577758,58.30172359983047,3.2579381118323028,34.20256578719148,14.220185943297544,25.194337293139412
196,33.88930099822936,17.53421719403991,55.81895340968565,60.794464835453276,66.38351746376479,42.12309640010175,14.11834300302742,52.83505126564652,60.64227162714741,50.09829225403075,26.255241666925187,53.37372116210688
197,41.74612970546693,37.99598148549817,56.081083056321106,37.3756652077786,2.103988463530712,45.18684046113142,47.48499131823143,37.7994630648914,33.50416564145078,68.49488060926976,46.696993134606586,40.38635522529016
198,51.223076494654016,51.327504171701705,54.04384975734949,36.347383761272084,18.652567505360654,78.09188468659397,34.54724830340942,44.2936751014443,40.84482074744857,12.655886039072815,51.628252743162896,32.66153435209561
199,80.67359348345272,45.28788440902875,46.25543653009776,21.286226175366945,50.18352669338915,27.81172239634307,56.9215296716421,45.37533780087145,41.70775461868165,31.944386555376315,29.884497497515774,25.634233979755926
200,28.69037948378838,66.60291317169344,26.374221037830168,43.44866074742669,29.07766507792212,59.331916443126616,9.20383274344729,51.791157274679755,49.018619829587,25.23278048540935,49.71307177550375,62.97328865909979
201,41.40397059466553,28.26968091909337,48.06794834269602,28.037162953081026,23.318505325232024,25.115410001356025,60.01071306205836,31.322747418505465,58.47358607759348,23.281471492553045,101.56152348515107,44.41688205812369
202,46.27543804823121,40.84646171522146,15.71500412663659,14.955136170154258,28.948181360918717,37.52583892016587,22.408646505079574,30.674737223882108,26.980518752817364,34.04103836931465,47.3750250527201,36.33960855261414
203,44.45590257002478,42.21207707119895,31.49747767823796,0,81.2242876072976,3.257314720739245,35.340124739777096,27.12106655381649,31.78354121781547,41.30944845782006,36.562367543082324,24.442205298495814
204,77.54667206666437,65.45713388883942,21.13889018424024,13.12759689878903,31.24918437334714,37.69298677512761,46.64917174841841,66.0538138581926,76.69144778971288,51.59370449401473,46.18988441493509,13.78918752782268
205,12.626653089986089,21.095992596443367,36.351539360239904,28.957949916487628,60.04040029643547,33.317113228500844,50.347875659010256,51.684216258158386,30.82811665092983,23.844671445250764,52.959390331721245,22.91793090364508
206,50.32003781522552,45.25877903947495,74.26140660639325,34.74329872293908,42.754661374259555,11.031893199277874,31.458996993319076,50.6322813448924,0,29.819891595540987,55.56410809400354,24.61299810415271
207,41.70000345512247,29.020704480317143,7.831167986374403,19.757003855621903,22.117820059296033,35.69561423167838,17.88696758413605,61.66800756537548,48.87900830273381,32.870664022260556,0,57.26981430721381
208,41.67868004347797,18.116108013818543,35.40321333935629,63.02112388499051,19.20433550848833,28.073561363395584,10.645414160573875,19.343106721724187,30.5454335633008,48.2591907405111,25.325070453857208,41.64902229593334
209,1.8579171534457188,18.617305458720562,17.228941990606224,26.16493663579468,48.2628216391492,21.02947149121088,36.621768586203515,41.253151048525865,13.371740874019377,57.48328399250874,51.698862162893604,64.62617196131099
210,51.691380638364286,38.31561375783918,31.90880338288761,44.16828313595776,35.4899888823768,50.898607637405355,53.235514164969274,36.562817294777886,60.06982610044216,0,58.38090544360276,57.087012187105614
211,37.47942964460829,31.514702372028484,34.74853297539012,50.71376118006405,24.50810057460089,20.527979462666693,69.15706727964863,70.43853625326615,63.581696045413466,49.64911840257982,67.7858889785706,24.343894867174956
212,55.58957986052761,5.689367037401254,59.65887735318494,29.669759735455628,29.352172274723188,67.21783097401152,74.25419848729456,52.50114934411879,36.8986595767297,58.74384749705828,36.40574709562779,19.136891821633302
213,57.10693782250736,74.28161151587048,91.56197761755735,55.50603771602506,30.324690097836832,28.187267513879767,41.400487405756,44.44233644103114,27.63925521512055,46.466903364946695,46.02347448894008,48.137908326252145
214,37.28547422670583,69.48561592751533,36.05493324248584,52.540097135715136,1.6061797088852572,42.46058342442997,26.201817598704103,34.38560028799867,23.392045605891145,63.273289014943344,46.81567993304054,31.0928793987294
215,35.832932881408105,56.807925884351796,89.36350833672887,59.20513997150629,54.65976976767032,28.053085602271715,38.10702019000771,36.22010621058712,27.09147756268792,25.514433114868176,4.699932856464358,65.87142982337372
216,30.39524177600981,59.04701936869664,34.088942530680804,60.4446690002585,29.526797565602394,10.668892472919158,57.05395680551497,31.688923458966528,42.51548090929736,38.966974153253155,59.254613499024984,0
217,45.46994650208282,25.994192088049978,47.22988936369254,29.020812067070054,26.664170458899548,34.88475314328395,38.80625292092622,7.257285086088267,35.81796441033499,35.18681748746634,54.889875378318,25.744249691853817
218,56.44295783003241,16.331666193962995,33.4303906871513,37.84288703811333,2.426949574386306,61.26734973362915,43.61257546600397,66.48654332558054,33.924439542750484,55.05915426435719,39.30466557084193,61.35423406978934
219,63.29518402788259,30.717584109402544,50.68208655789919,57.69103912783849,55.34746079343596,52.92786113162468,36.57306256232058,8.38870205157573,32.194030790594546,54.41807108844731,40.68777024078792,11.118638861463161
220,47.920128828304335,16.37219636985675,49.24053300043337,36.66961097021242,39.32246829328728,15.403006236928942,6.26361327343853,26.767548469035034,36.25401553224803,49.333874592339924,38.661107866141876,42.525602366685035
221,42.52297117448484,66.8094639984254,66.50849015828365,43.022641412314705,20.019604746653933,34.27504459598916,49.81979927147728,30.90048272475272,75.13093082448182,11.104325616887419,42.36795011050727,32.97528164583922
222,27.4563109856455,53.72926420691523,31.70130399415767,64.86342621817249,23.77389142828888,28.141420431672778,1.4936413586390813,50.08038149458966,21.854229955096308,0,49.652669267293035,65.20242491302372
223,5.60662994492116,47.79887261738954,79.32112877309746,20.400896563782613,41.90816077607027,68.23271412392653,56.22353886649948,0,63.607465734988736,30.047553939050523,88.31737768659997,60.46183677959347
224,88.55265852352356,59.97527727012863,58.30272392152985,19.587990685839536,27.736856443271876,48.57135065054966,71.37376578595513,67.99717507084928,47.57120251554342,59.85533109117338,27.517739399397072,37.65872629665408
225,57.832102869836206,52.84534341095281,63.76700618213137,45.901033486170014,41.04723777227618,43.569254164210655,51.39801123687087,42.82121281414102,22.89501460077945,83.46569458450035,77.2639445729836,61.299110043036954
226,36.20556637961491,43.47070655509391,18.57700614709917,48.59648057810693,21.76943649280235,18.901408749842698,60.28526671493942,36.4122828465308,37.50554993742679,7.73518965684346,44.306117666299514,93.94943710078002
227,61.72093338996237,82.91740454615888,17.405302275985306,28.693422487798543,54.16961850905287,28.33737987550358,57.17692645848697,31.860058994609012,52.2936554416691,46.45415925728271,20.022559990908725,45.171383621773614
228,53.30809287993465,57.19137070222996,34.14874576981616,65.33647923517293,48.811093573229016,33.19138294365391,23.320196326461947,18.513840146687325,18.540235052083403,59.07504945226444,60.113201699772716,24.08195581114834
229,63.52669120599984,71.19572371940068,69.68358156048387,63.85608186614833,49.14797624708227,40.43094366504572,46.21288555468947,32.6142733255928,15.882775943674723,60.4414335308394,17.633579607981673,12.590982602759155
230,57.51843225220837,52.901435100277,42.455643369374506,11.441702129189522,33.44286140442681,25.376412590252684,48.089917900525,51.34042563775483,76.54577372504455,19.899721872172368,36.12459612769633,31.69061219903591
231,0,63.571608976761695,32.896986610367605,30.137744129705105,44.96528251687544,38.58611906706353,43.06524422485932,40.33113195627313,5.809891746658202,63.710454565991974,18.763903764992627,54.58036373370195
232,33.18016827235453,38.75333469873407,24.023938408085222,33.85653572818443,36.704006971984434,38.81614240342898,43.52354541628666,23.056355581703706,0.5685822174778892,59.11358492322128,17.094440412583666,44.31084591535302
233,52.62666257833288,0,25.629532436673834,29.18415502837636,1.0968974826980045,52.35245111539649,64.14045241900268,13.869904135638045,55.71054342904931,47.03932764604682,62.74694619334476,0
234,25.784675876824018,40.387430633531636,12.934005102763159,70.50232928311964,41.42192467764613,47.953991641977424,0.5188329115508381,1.3110331966750195,41.00845353605984,44.721470383848384,1.5321517655825758,46.68429645805179
235,45.54159411522424,29.826501856060133,37.00913459960756,16.94762120301813,34.66745604899793,20.241256100052272,57.51061705710352,37.868486239080866,38.49326732783693,0.6157347634784003,34.60473013361175,56.71969482518301
236,44.05260580681897,23.68326264496307,11.70710805213863,52.60234044138115,50.82969676765426,27.874768180998295,51.82477811622634,21.95757508198723,55.03113963701037,1.3703056814820442,44.041741531951345,43.24454993102506
237,41.476291912262,38.676840187932335,56.006473353234185,45.47513653102862,70.70258437751922,7.825670716874271,17.995991568493675,27.53905236015605,53.766852572263836,41.930709568627705,55.86318209668735,71.27205608133065
238,44.08025638515872,72.42089607311853,66.42859256222002,31.608308321169396,57.657403581787946,76.04725591095234,26.370613700259646,53.56841108643066,12.8750711425367,13.210679713593706,42.4987670916246,64.6476158148893
239,61.047591359531175,37.65571068395931,60.93574136225284,52.79732713806005,25.746879240098536,35.403713051961795,48.566552040904625,57.31965357168578,59.18267607859194,20.712546773966135,52.2670791990158,31.44707447155956
